scenarios,1
seeds per scenario,20
notes,wifin_naive. 6-100-2
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_01:19:25.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_01:19:25.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
98,14.9986,2.32431,124830,18449,580.953
86,16.0083,2.51524,109545,91469,1379.48
88,3.78567,0.871234,112092,101385,1226.86
90,8.57017,9.88417,114640,94956,1369.28
85,4.03488,6.88455,108271,98855,1288.57
94,8.56728,3.48516,119735,119597,11.2045
34,12.0882,9.99811,43,43,5.68648
49,12.8323,6.09621,62,62,4.07336
50,2.33712,2.52468,63,63,1.99609
35,18.0602,7.64864,44,44,5.20759
40,12.244,0.364876,50,50,3.76336
42,10.576,1.92363,53,53,4.38502
45,1.69828,6.067,57,57,4.03289
42,17.896,5.84329,53,53,5.19007
43,2.81114,2.97885,54,54,2.35881
30,10.0498,9.26574,38,38,4.84461
48,7.87452,2.79427,61,61,3.49452
43,19.6435,3.39959,54,54,3.07868
41,14.6552,6.79131,52,52,3.1251
44,13.3303,8.52024,56,56,4.11045
42,15.555,3.67356,53,53,5.1121
34,17.7539,1.28864,43,43,5.43497
49,9.7229,0.161525,62,62,3.43961
44,5.03692,4.87534,56,56,3.63851
44,14.7394,6.75409,56,56,3.19587
47,3.4816,0.421791,59,59,2.34579
32,3.36993,0.176901,40,40,4.4828
39,17.0347,7.10281,49,49,4.05653
34,2.57409,3.00864,43,43,5.34868
38,0.283299,6.47949,48,48,3.71159
38,10.8256,2.79143,48,48,3.35128
35,14.2128,0.475096,44,44,4.33248
30,1.44897,9.64046,38,38,6.48312
40,13.9485,8.89723,50,50,4.47848
45,12.2352,7.21434,57,57,3.1569
47,17.223,2.78749,59,59,2.67035
39,12.6999,9.24797,49,49,4.07494
34,9.06339,8.58224,43,43,4.64045
46,8.61823,6.49511,58,58,1.95682
33,2.35588,9.02123,42,42,4.87302
31,14.27,6.63296,39,39,3.43069
34,1.7856,9.8756,43,43,5.84853
50,10.0749,1.18972,63,63,1.27993
40,18.5827,7.46206,50,50,4.79014
39,2.94426,1.64782,49,49,4.07762
34,12.393,0.163812,43,43,5.87074
36,11.5924,6.77401,45,45,5.44604
39,11.6013,2.57073,49,49,4.03901
35,19.4246,5.06481,44,44,4.49171
36,13.2845,1.96955,45,45,5.51637
37,12.1318,9.68893,47,47,4.80749
36,4.98682,8.61586,45,45,5.48642
37,1.04842,8.78737,47,47,4.10194
49,11.2198,0.779401,62,62,3.15871
31,9.43219,7.31132,39,39,2.84796
41,11.5541,8.10129,52,52,3.24193
49,10.7426,4.3688,62,62,3.59326
45,10.1292,3.90773,57,57,3.48442
48,9.00852,3.30915,61,61,3.87286
38,13.4131,0.162523,48,48,4.01083
42,17.3353,9.25144,53,53,5.02917
39,4.13896,2.36016,49,49,4.26238
34,8.86732,5.19363,43,43,4.31161
33,19.8799,9.31598,42,42,3.65919
37,3.11449,8.85486,47,47,4.41116
48,16.0683,4.71147,61,61,4.24619
34,16.3712,4.03334,43,43,4.38513
39,8.79245,6.96416,49,49,3.57408
48,4.37513,5.05083,61,61,3.58743
49,12.9307,6.25877,62,62,3.78704
49,0.18604,8.38844,62,62,4.29274
36,7.82854,5.50213,45,45,6.00603
48,3.07498,7.47293,61,61,3.93413
49,16.4218,0.195904,62,62,3.67955
43,9.53512,3.42719,54,54,1.76133
31,2.08895,6.8572,39,39,3.53853
42,4.98603,3.15036,53,53,5.27443
38,1.94648,0.788069,48,48,3.7691
49,4.50357,7.23848,62,62,4.02096
35,17.5736,9.93671,44,44,4.52267
37,19.3487,6.16134,47,47,4.80155
46,14.645,1.09603,58,58,2.42599
37,15.6181,3.24253,47,47,4.43368
49,4.79686,0.172047,62,62,3.86764
45,4.96405,3.14223,57,57,3.38518
34,0.348415,1.46616,43,43,5.85878
42,19.6423,2.48811,53,53,5.43117
31,7.43646,4.61202,39,39,3.41787
33,0.52622,1.87781,42,42,5.03847
40,3.25817,8.56258,50,50,4.53802
41,8.30113,6.58792,52,52,3.25418
42,4.21448,0.800443,53,53,5.27332
37,4.08071,0.77334,47,47,4.45715
44,19.2522,0.867942,56,56,3.04193
47,12.3312,1.99002,59,59,2.84236
37,1.00697,6.30373,47,47,4.62502
33,10.1409,5.71409,42,42,3.28565
40,19.6689,0.628524,50,50,4.49086
37,16.431,0.235713,47,47,4.59269
36,1.77625,0.250309,45,45,5.33601
36,0.517387,2.69457,45,45,5.71807
45,18.6965,2.73402,57,57,3.4742
41,14.8974,1.39735,52,52,3.56019
47,12.7198,4.07144,59,59,2.78356
46,15.2193,3.94551,58,58,2.26187
34,3.03457,0.226269,43,43,5.29625
20,3.56994,7.32557,25475,25468,10.4396
38,9.83198,1.2961,48403,48130,115.907
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
94,14.7044,8.93161,119735,84756,1527.72
99,2.83229,9.72199,126104,97718,1276.41
99,6.36133,5.04013,126104,82658,1627.63
98,10.2507,2.81853,124830,87881,1435.1
93,0.742795,1.99542,118461,82227,1567.23
90,11.4241,2.51366,114640,95916,1261.35
30,1.03455,6.46859,38,38,4.93263
39,0.645982,9.39599,49,49,3.42518
38,9.53338,8.55555,48,48,4.19856
36,6.18141,2.21624,45,45,5.60329
49,0.0229584,6.85692,62,62,4.13269
40,18.2569,4.97798,50,50,4.97737
38,0.621699,2.30624,48,48,5.38268
34,3.65461,9.12821,43,43,4.29301
49,0.623548,6.09525,62,62,4.22427
33,2.40565,0.987259,42,42,5.26011
44,1.27897,9.42925,56,56,4.07519
35,1.97543,1.24663,44,44,5.14831
38,9.63488,6.60254,48,48,3.87288
33,9.40859,6.66844,42,42,4.6949
36,5.8817,9.77203,45,45,5.11923
47,16.4452,1.95273,59,59,2.67572
41,6.7655,1.93574,52,52,2.92745
44,10.039,6.92679,56,56,4.00042
40,12.0771,0.680796,50,50,4.91659
39,0.156987,2.2113,49,49,3.07231
31,3.56809,7.24617,39,39,4.82504
31,0.389633,3.99116,39,39,4.6914
38,5.07846,9.65619,48,48,4.66394
36,1.47638,9.80177,45,45,5.5653
38,12.6389,0.60272,48,48,4.96677
48,16.2253,2.85597,61,61,3.42129
31,3.88708,4.9134,39,39,4.79476
50,7.7102,4.12648,63,63,2.31736
47,14.1314,5.87401,59,59,3.14784
44,15.883,7.65732,56,56,3.84606
46,1.68226,8.02727,58,58,2.31644
31,10.7731,9.08708,39,39,3.86278
37,12.6546,4.52422,47,47,3.17635
30,1.31792,6.02245,38,38,5.96425
45,11.5801,4.67017,57,57,2.75967
30,16.0083,8.10358,38,38,6.19594
50,17.7265,8.31851,63,63,1.81179
33,14.9699,7.90099,42,42,4.83711
49,6.64685,1.74475,62,62,3.6115
35,14.2985,6.64406,44,44,4.58178
41,9.9214,1.29014,52,52,3.00694
37,4.04855,2.7219,47,47,3.19988
46,0.567241,6.53917,58,58,2.26769
35,17.5954,1.49716,44,44,4.89758
31,4.61017,0.258863,39,39,3.16731
47,7.63309,7.94622,59,59,2.66957
44,3.4631,0.480728,56,56,4.0009
49,2.46798,1.41345,62,62,4.23621
38,18.2223,8.9179,48,48,4.97492
38,6.35142,3.87195,48,48,4.86578
40,18.4333,7.56699,50,50,4.01796
47,3.6662,0.0200037,59,59,3.24058
34,2.47967,6.44498,43,43,3.41862
34,18.908,1.9368,43,43,3.585
49,12.4726,3.91332,62,62,4.30178
36,19.6766,0.146034,45,45,5.27675
46,15.2713,7.85205,58,58,2.02739
33,13.9905,2.2169,42,42,4.94124
32,16.2388,3.49336,40,40,2.91656
42,2.89578,6.75336,53,53,4.25483
33,9.09889,3.68232,42,42,4.4967
31,3.42735,6.78556,39,39,3.95857
37,15.2207,0.0537753,47,47,3.42079
49,1.92658,7.21517,62,62,3.80115
40,2.54994,7.11716,50,50,4.23872
34,12.995,5.82578,43,43,4.37123
45,17.3735,2.03016,57,57,3.87201
41,10.3289,1.3839,52,52,3.37525
42,19.5077,8.33464,53,53,3.92624
33,18.6824,6.08411,42,42,4.60468
36,4.1029,3.9239,45,45,4.44885
38,4.41396,7.89326,48,48,4.37846
50,10.6507,2.37014,63,63,3.20872
39,3.3133,5.81533,49,49,3.07289
44,8.72209,8.28849,56,56,3.50975
49,19.0358,5.86639,62,62,4.27457
31,4.77203,6.37446,39,39,4.02918
38,13.3143,4.29984,48,48,3.78343
30,18.1972,2.73887,38,38,5.76227
41,16.8395,6.25827,52,52,4.06598
45,0.797774,3.81096,57,57,4.00674
50,3.16807,9.58921,63,63,2.08096
36,9.96888,4.92945,45,45,3.87274
43,10.5086,3.77219,54,54,1.75142
41,5.26005,2.85782,52,52,3.12291
49,18.58,6.72987,62,62,3.70529
49,9.0267,4.93643,62,62,3.41301
47,3.91409,8.56605,59,59,2.89863
35,16.586,0.93058,44,44,4.9992
30,16.3603,1.38044,38,38,4.60159
39,1.32556,4.87372,49,49,3.52483
42,10.2375,0.0772418,53,53,2.96629
37,6.80933,3.19072,47,47,3.90934
33,17.1749,6.73566,42,42,5.1892
36,18.1948,6.97072,45,45,5.51138
41,3.32579,8.77722,52,52,3.60635
43,0.479644,3.83252,54,54,2.12966
37,6.4092,0.193286,47,47,3.6568
49,13.7616,1.23644,62,62,4.14942
48,0.860083,2.00428,61,61,3.18683
40,4.95637,4.81529,50951,50949,1.60784
32,4.52787,9.60759,40760,40730,1.57727
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
90,14.4102,5.53895,114640,105149,924.988
91,9.6563,6.92875,115914,109168,846.981
88,8.93698,9.20903,112092,111660,62.7657
85,11.9314,5.75289,108271,103602,664.243
80,17.4507,7.10628,101902,28449,425.46
86,14.2811,1.54223,109545,35183,1327.17
48,9.98091,2.93906,61,61,3.97693
50,8.45963,2.69577,63,63,2.6401
47,16.7297,4.58642,59,59,2.85337
36,14.3025,6.78379,45,45,4.99717
37,7.80206,3.34897,47,47,3.95348
39,5.93785,8.03228,49,49,3.77309
30,19.5451,8.54547,38,38,5.31868
47,9.41322,2.41312,59,59,2.30726
33,18.436,9.2117,42,42,4.02511
35,14.7615,2.70877,44,44,6.35187
41,14.6833,6.06419,52,52,3.4144
48,4.30742,9.09368,61,61,4.33497
35,4.61466,6.41382,44,44,5.55587
42,5.48684,4.81669,53,53,5.01301
50,16.2085,5.87045,63,63,2.12364
38,15.1366,2.61676,48,48,4.09011
34,3.80799,3.70991,43,43,4.04796
43,15.0412,8.9783,54,54,2.35127
36,9.41472,4.6075,45,45,4.10051
30,16.8324,4.0008,38,38,4.62617
30,3.76634,4.31538,38,38,5.21427
44,3.74465,0.879573,56,56,4.00382
42,7.58283,6.3038,53,53,4.5102
34,2.66958,3.1241,43,43,3.6413
39,14.4522,8.41395,49,49,3.57055
40,18.2378,5.23685,50,50,3.88105
33,6.32529,0.186392,42,42,3.05745
38,1.4718,9.35574,48,48,3.38749
49,16.0276,4.53368,62,62,4.07455
42,14.5432,2.5272,53,53,5.01679
32,10.6646,6.80657,40,40,5.31484
48,12.4827,9.59191,61,61,4.94517
49,16.6909,2.55333,62,62,3.93193
48,0.280068,3.02372,61,61,4.58932
39,8.89009,2.70744,49,49,4.01311
46,10.231,6.33155,58,58,3.05284
50,5.37785,5.4473,63,63,2.5536
47,11.3572,8.33992,59,59,2.35076
37,10.3494,1.84169,47,47,3.85914
37,16.204,3.12426,47,47,3.34037
46,8.25028,5.80626,58,58,2.72578
35,16.4957,2.87312,44,44,4.82098
37,1.70988,8.0136,47,47,3.80024
34,1.90629,1.02477,43,43,3.6683
46,17.0885,0.828794,58,58,4.33284
38,10.2794,7.27653,48,48,4.39073
50,5.87768,2.17409,63,63,2.82511
49,13.7162,2.04755,62,62,3.63561
44,7.01239,0.524419,56,56,3.72695
35,1.14879,9.64262,44,44,5.33812
31,6.12407,0.765125,39,39,3.78437
49,17.2032,6.13222,62,62,3.61752
41,15.9507,9.5808,52,52,3.08597
31,4.40291,3.71109,39,39,4.08296
35,7.61007,8.57514,44,44,5.15389
32,15.2141,7.93191,40,40,6.25381
38,1.6753,0.510523,48,48,3.87106
34,8.101,5.11786,43,43,2.96355
49,9.36321,8.13187,62,62,3.52649
35,9.72331,8.79519,44,44,5.46965
32,1.8266,3.33136,40,40,6.45473
44,18.0622,6.60697,56,56,4.33457
46,6.0663,5.05678,58,58,3.37472
49,10.9225,8.17152,62,62,3.68508
32,4.91385,5.84588,40,40,5.2527
32,18.1613,6.14943,40,40,4.98208
41,11.672,6.5874,52,52,3.29784
32,4.23607,2.57189,40,40,4.80795
42,9.48033,3.24215,53,53,4.54967
36,15.2759,5.31102,45,45,4.59536
50,3.21967,4.69744,63,63,2.24038
39,6.88133,4.99844,49,49,3.39896
31,16.798,7.5018,39,39,3.26652
43,9.05292,1.69395,54,54,2.38555
50,18.0955,0.415639,63,63,2.52793
32,3.42666,0.636709,40,40,6.40332
46,13.926,9.50639,58,58,3.43862
48,1.83179,8.42758,61,61,4.21314
36,11.4304,2.33546,45,45,4.32989
49,13.3306,1.05038,62,62,3.10621
48,1.95325,5.13375,61,61,4.08463
47,18.8996,4.56634,59,59,2.22958
38,19.4117,7.98109,48,48,3.31279
46,17.7591,8.98175,58,58,3.87747
42,2.21898,9.12767,53,53,4.98551
35,12.9456,2.65931,44,44,5.18451
39,13.9726,9.09957,49,49,3.78717
30,8.57597,6.26416,38,38,4.873
43,0.840746,9.87119,54,54,2.75415
44,11.7137,6.45709,56,56,3.13438
45,12.5103,4.03335,57,57,3.88876
44,0.806335,9.52596,56,56,4.07009
36,17.1876,6.14578,45,45,4.93402
31,12.5735,3.22095,39,39,3.61541
35,15.8723,1.24688,44,44,5.30949
37,7.95494,4.82037,47,47,3.14697
45,6.06185,6.26764,57,57,3.35262
48,0.0985188,6.31514,61,61,4.28341
31,12.304,8.52738,39,39,3.77676
41,18.6857,3.78228,52,52,2.68937
39,6.34291,2.30505,49677,49644,1.41777
26,19.2239,7.91914,33118,33103,1.3234
