scenarios,1
seeds per scenario,20
notes,wifin_naive. 4-100-4
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_10:39:40.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_10:39:40.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
27,2.18351,9.8358,34391,34361,13.2797
30,15.136,2.98455,38213,38185,12.7194
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
98,14.9986,2.32431,124830,124662,48.2231
86,16.0083,2.51524,109545,109457,13.4322
88,3.78567,0.871234,112092,111976,11.5109
90,8.57017,9.88417,114640,114560,11.5328
34,4.03488,6.88455,43,43,5.97308
49,8.56728,3.48516,62,62,3.85079
50,12.0882,9.99811,63,63,1.78053
35,12.8323,6.09621,44,44,5.1793
40,2.33712,2.52468,50,50,4.74813
42,18.0602,7.64864,53,53,5.49439
45,12.244,0.364876,57,57,3.56776
42,10.576,1.92363,53,53,5.3384
43,1.69828,6.067,54,54,3.06442
30,17.896,5.84329,38,38,5.284
48,2.81114,2.97885,61,61,4.13291
43,10.0498,9.26574,54,54,3.11697
41,7.87452,2.79427,52,52,2.91857
44,19.6435,3.39959,56,56,3.88769
42,14.6552,6.79131,53,53,5.10405
34,13.3303,8.52024,43,43,5.75615
49,15.555,3.67356,62,62,3.54279
44,17.7539,1.28864,56,56,4.05734
44,9.7229,0.161525,56,56,3.47119
47,5.03692,4.87534,59,59,2.54327
32,14.7394,6.75409,40,40,3.52564
39,3.4816,0.421791,49,49,4.09322
34,3.36993,0.176901,43,43,5.01015
38,17.0347,7.10281,48,48,3.52199
38,2.57409,3.00864,48,48,3.87858
35,0.283299,6.47949,44,44,4.95492
30,10.8256,2.79143,38,38,5.43108
40,14.2128,0.475096,50,50,4.45838
45,1.44897,9.64046,57,57,4.3279
47,13.9485,8.89723,59,59,2.91366
39,12.2352,7.21434,49,49,3.6716
34,17.223,2.78749,43,43,5.37532
46,12.6999,9.24797,58,58,1.95079
33,9.06339,8.58224,42,42,4.05765
31,8.61823,6.49511,39,39,4.00644
34,2.35588,9.02123,43,43,4.81946
50,14.27,6.63296,63,63,1.86009
40,1.7856,9.8756,50,50,4.54422
39,10.0749,1.18972,49,49,3.94799
34,18.5827,7.46206,43,43,5.61643
36,2.94426,1.64782,45,45,5.31995
39,12.393,0.163812,49,49,4.17564
35,11.5924,6.77401,44,44,4.38387
36,11.6013,2.57073,45,45,5.22247
37,19.4246,5.06481,47,47,4.58005
36,13.2845,1.96955,45,45,5.16927
37,12.1318,9.68893,47,47,4.70892
49,4.98682,8.61586,62,62,3.82666
31,1.04842,8.78737,39,39,3.10435
41,11.2198,0.779401,52,52,3.01214
49,9.43219,7.31132,62,62,3.56976
45,11.5541,8.10129,57,57,3.52886
48,10.7426,4.3688,61,61,3.06325
38,10.1292,3.90773,48,48,4.02118
42,9.00852,3.30915,53,53,5.18964
39,13.4131,0.162523,49,49,4.15583
34,17.3353,9.25144,43,43,4.51789
33,4.13896,2.36016,42,42,3.80299
37,8.86732,5.19363,47,47,3.94482
48,19.8799,9.31598,61,61,3.79182
34,3.11449,8.85486,43,43,4.29067
39,16.0683,4.71147,49,49,4.44754
48,16.3712,4.03334,61,61,3.94404
49,8.79245,6.96416,62,62,3.62537
49,4.37513,5.05083,62,62,3.29218
36,12.9307,6.25877,45,45,5.30268
48,0.18604,8.38844,61,61,3.79455
49,7.82854,5.50213,62,62,3.3069
43,3.07498,7.47293,54,54,2.53648
31,16.4218,0.195904,39,39,3.35407
42,9.53512,3.42719,53,53,4.21648
38,2.08895,6.8572,48,48,3.56676
49,4.98603,3.15036,62,62,3.98984
35,1.94648,0.788069,44,44,4.08985
37,4.50357,7.23848,47,47,5.11684
46,17.5736,9.93671,58,58,1.94105
37,19.3487,6.16134,47,47,4.62085
49,14.645,1.09603,62,62,3.5499
45,15.6181,3.24253,57,57,3.2328
34,4.79686,0.172047,43,43,5.7709
42,4.96405,3.14223,53,53,4.38089
31,0.348415,1.46616,39,39,3.1797
33,19.6423,2.48811,42,42,4.23687
40,7.43646,4.61202,50,50,4.32928
41,0.52622,1.87781,52,52,3.11653
42,3.25817,8.56258,53,53,5.16524
37,8.30113,6.58792,47,47,4.66675
44,4.21448,0.800443,56,56,3.88243
47,4.08071,0.77334,59,59,2.82311
37,19.2522,0.867942,47,47,4.32333
33,12.3312,1.99002,42,42,4.46924
40,1.00697,6.30373,50,50,4.32397
37,10.1409,5.71409,47,47,3.87657
36,19.6689,0.628524,45,45,5.94059
36,16.431,0.235713,45,45,5.04801
45,1.77625,0.250309,57,57,3.85992
41,0.517387,2.69457,52,52,3.26766
47,18.6965,2.73402,59,59,3.03861
46,14.8974,1.39735,58,58,1.84937
34,12.7198,4.07144,43,43,4.76423
20,15.2193,3.94551,25475,25472,18.3696
38,3.03457,0.226269,48403,46532,254.622
24,3.56994,7.32557,30570,30554,23.1637
31,9.83198,1.2961,39487,39453,51.7878
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
94,14.7044,8.93161,119735,119442,59.6596
99,2.83229,9.72199,126104,122311,295.176
99,6.36133,5.04013,126104,125649,60.5862
98,10.2507,2.81853,124830,124779,41.2803
30,0.742795,1.99542,38,38,5.40377
39,11.4241,2.51366,49,49,4.09131
38,1.03455,6.46859,48,48,4.65214
36,0.645982,9.39599,45,45,5.23207
49,9.53338,8.55555,62,62,4.56056
40,6.18141,2.21624,50,50,4.13829
38,0.0229584,6.85692,48,48,4.52525
34,18.2569,4.97798,43,43,3.65774
49,0.621699,2.30624,62,62,4.34487
33,3.65461,9.12821,42,42,4.97568
44,0.623548,6.09525,56,56,4.28905
35,2.40565,0.987259,44,44,4.3478
38,1.27897,9.42925,48,48,4.95157
33,1.97543,1.24663,42,42,4.73037
36,9.63488,6.60254,45,45,5.08743
47,9.40859,6.66844,59,59,2.3768
41,5.8817,9.77203,52,52,3.82663
44,16.4452,1.95273,56,56,3.88055
40,6.7655,1.93574,50,50,3.81754
39,10.039,6.92679,49,49,3.99442
31,12.0771,0.680796,39,39,4.03692
31,0.156987,2.2113,39,39,4.08747
38,3.56809,7.24617,48,48,4.84442
36,0.389633,3.99116,45,45,5.43842
38,5.07846,9.65619,48,48,5.14218
48,1.47638,9.80177,61,61,3.80541
31,12.6389,0.60272,39,39,3.85228
50,16.2253,2.85597,63,63,2.04718
47,3.88708,4.9134,59,59,3.10093
44,7.7102,4.12648,56,56,3.37539
46,14.1314,5.87401,58,58,2.74891
31,15.883,7.65732,39,39,3.9579
37,1.68226,8.02727,47,47,4.05065
30,10.7731,9.08708,38,38,5.29823
45,12.6546,4.52422,57,57,3.46812
30,1.31792,6.02245,38,38,4.87099
50,11.5801,4.67017,63,63,2.01338
33,16.0083,8.10358,42,42,5.86484
49,17.7265,8.31851,62,62,3.70641
35,14.9699,7.90099,44,44,4.38251
41,6.64685,1.74475,52,52,4.11137
37,14.2985,6.64406,47,47,3.58753
46,9.9214,1.29014,58,58,1.8391
35,4.04855,2.7219,44,44,4.37915
31,0.567241,6.53917,39,39,4.59443
47,17.5954,1.49716,59,59,2.80119
44,4.61017,0.258863,56,56,3.46102
49,7.63309,7.94622,62,62,4.0074
38,3.4631,0.480728,48,48,4.02031
38,2.46798,1.41345,48,48,4.01689
40,18.2223,8.9179,50,50,4.64027
47,6.35142,3.87195,59,59,2.69023
34,18.4333,7.56699,43,43,4.23629
34,3.6662,0.0200037,43,43,3.86851
49,2.47967,6.44498,62,62,3.62998
36,18.908,1.9368,45,45,5.15707
46,12.4726,3.91332,58,58,2.40739
33,19.6766,0.146034,42,42,4.91048
32,15.2713,7.85205,40,40,2.41869
42,13.9905,2.2169,53,53,3.68232
33,16.2388,3.49336,42,42,4.61874
31,2.89578,6.75336,39,39,4.77292
37,9.09889,3.68232,47,47,3.63321
49,3.42735,6.78556,62,62,4.13304
40,15.2207,0.0537753,50,50,3.47008
34,1.92658,7.21517,43,43,3.21996
45,2.54994,7.11716,57,57,3.32838
41,12.995,5.82578,52,52,2.97565
42,17.3735,2.03016,53,53,4.50318
33,10.3289,1.3839,42,42,4.37457
36,19.5077,8.33464,45,45,5.01856
38,18.6824,6.08411,48,48,4.81369
50,4.1029,3.9239,63,63,2.07677
39,4.41396,7.89326,49,49,3.26799
44,10.6507,2.37014,56,56,3.45272
49,3.3133,5.81533,62,62,4.19862
31,8.72209,8.28849,39,39,3.37777
38,19.0358,5.86639,48,48,4.62294
30,4.77203,6.37446,38,38,6.35595
41,13.3143,4.29984,52,52,2.81507
45,18.1972,2.73887,57,57,3.6102
50,16.8395,6.25827,63,63,3.14497
36,0.797774,3.81096,45,45,5.15472
43,3.16807,9.58921,54,54,1.66564
41,9.96888,4.92945,52,52,2.85833
49,10.5086,3.77219,62,62,3.26199
49,5.26005,2.85782,62,62,3.49343
47,18.58,6.72987,59,59,2.9285
35,9.0267,4.93643,44,44,4.66562
30,3.91409,8.56605,38,38,5.83642
39,16.586,0.93058,49,49,3.19242
42,16.3603,1.38044,53,53,3.22493
37,1.32556,4.87372,47,47,3.90576
33,10.2375,0.0772418,42,42,4.53271
36,6.80933,3.19072,45,45,5.19018
41,17.1749,6.73566,52,52,3.0046
43,18.1948,6.97072,54,54,2.35632
37,3.32579,8.77722,47,47,3.74246
49,0.479644,3.83252,62,62,4.55978
48,6.4092,0.193286,61,61,3.34524
40,13.7616,1.23644,50951,45723,1090.04
32,0.860083,2.00428,40760,40698,117.632
20,4.95637,4.81529,25475,25475,36.0716
33,4.52787,9.60759,42034,34337,281.438
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,155,80
90,14.4102,5.53895,114640,114578,16.8868
91,9.6563,6.92875,115914,115906,8.33228
88,8.93698,9.20903,112092,111939,30.5802
85,11.9314,5.75289,108271,108155,20.4801
48,17.4507,7.10628,61,61,5.19532
50,14.2811,1.54223,63,63,2.6399
47,9.98091,2.93906,59,59,2.87918
36,8.45963,2.69577,45,45,4.67827
37,16.7297,4.58642,47,47,3.3606
39,14.3025,6.78379,49,49,3.28629
30,7.80206,3.34897,38,38,4.50686
47,5.93785,8.03228,59,59,2.92198
33,19.5451,8.54547,42,42,4.36147
35,9.41322,2.41312,44,44,6.04117
41,18.436,9.2117,52,52,3.85975
48,14.7615,2.70877,61,61,4.30425
35,14.6833,6.06419,44,44,5.23233
42,4.30742,9.09368,53,53,4.45831
50,4.61466,6.41382,63,63,3.28445
38,5.48684,4.81669,48,48,4.30303
34,16.2085,5.87045,43,43,3.91012
43,15.1366,2.61676,54,54,3.03988
36,3.80799,3.70991,45,45,5.41927
30,15.0412,8.9783,38,38,5.80799
30,9.41472,4.6075,38,38,4.98268
44,16.8324,4.0008,56,56,3.88832
42,3.76634,4.31538,53,53,4.40414
34,3.74465,0.879573,43,43,3.58207
39,7.58283,6.3038,49,49,3.93191
40,2.66958,3.1241,50,50,3.95782
33,14.4522,8.41395,42,42,2.73821
38,18.2378,5.23685,48,48,3.99655
49,6.32529,0.186392,62,62,3.54508
42,1.4718,9.35574,53,53,4.02391
32,16.0276,4.53368,40,40,5.50358
48,14.5432,2.5272,61,61,4.21176
49,10.6646,6.80657,62,62,3.97481
48,12.4827,9.59191,61,61,4.90077
39,16.6909,2.55333,49,49,3.23682
46,0.280068,3.02372,58,58,3.25544
50,8.89009,2.70744,63,63,2.71351
47,10.231,6.33155,59,59,2.67263
37,5.37785,5.4473,47,47,3.31137
37,11.3572,8.33992,47,47,3.48517
46,10.3494,1.84169,58,58,3.09983
35,16.204,3.12426,44,44,4.32592
37,8.25028,5.80626,47,47,3.45666
34,16.4957,2.87312,43,43,4.22333
46,1.70988,8.0136,58,58,3.52739
38,1.90629,1.02477,48,48,4.05059
50,17.0885,0.828794,63,63,2.56695
49,10.2794,7.27653,62,62,3.49647
44,5.87768,2.17409,56,56,3.96332
35,13.7162,2.04755,44,44,4.49754
31,7.01239,0.524419,39,39,3.68581
49,1.14879,9.64262,62,62,3.81406
41,6.12407,0.765125,52,52,3.57734
31,17.2032,6.13222,39,39,3.93201
35,15.9507,9.5808,44,44,5.84918
32,4.40291,3.71109,40,40,5.68104
38,7.61007,8.57514,48,48,3.72725
34,15.2141,7.93191,43,43,3.85798
49,1.6753,0.510523,62,62,3.20432
35,8.101,5.11786,44,44,5.28892
32,9.36321,8.13187,40,40,5.50631
44,9.72331,8.79519,56,56,3.66119
46,1.8266,3.33136,58,58,3.38831
49,18.0622,6.60697,62,62,3.12483
32,6.0663,5.05678,40,40,5.00574
32,10.9225,8.17152,40,40,6.10339
41,4.91385,5.84588,52,52,3.39764
32,18.1613,6.14943,40,40,4.86982
42,11.672,6.5874,53,53,4.55053
36,4.23607,2.57189,45,45,5.10688
50,9.48033,3.24215,63,63,3.33706
39,15.2759,5.31102,49,49,3.10704
31,3.21967,4.69744,39,39,2.9401
43,6.88133,4.99844,54,54,2.26354
50,16.798,7.5018,63,63,2.70001
32,9.05292,1.69395,40,40,5.36606
46,18.0955,0.415639,58,58,3.37996
48,3.42666,0.636709,61,61,3.89586
36,13.926,9.50639,45,45,6.31605
49,1.83179,8.42758,62,62,3.7807
48,11.4304,2.33546,61,61,4.33912
47,13.3306,1.05038,59,59,2.42256
38,1.95325,5.13375,48,48,2.54512
46,18.8996,4.56634,58,58,3.94989
42,19.4117,7.98109,53,53,4.41178
35,17.7591,8.98175,44,44,5.86307
39,2.21898,9.12767,49,49,3.99122
30,12.9456,2.65931,38,38,6.21692
43,13.9726,9.09957,54,54,2.51551
44,8.57597,6.26416,56,56,3.102
45,0.840746,9.87119,57,57,3.52243
44,11.7137,6.45709,56,56,3.86187
36,12.5103,4.03335,45,45,5.60781
31,0.806335,9.52596,39,39,3.36994
35,17.1876,6.14578,44,44,5.488
37,12.5735,3.22095,47,47,3.94048
45,15.8723,1.24688,57,57,3.56832
48,7.95494,4.82037,61,61,4.04292
31,6.06185,6.26764,39,39,3.55978
41,0.0985188,6.31514,52,52,3.32401
39,12.304,8.52738,49677,49640,5.5286
26,18.6857,3.78228,33118,33113,4.25059
38,6.34291,2.30505,48403,48377,2.64912
35,19.2239,7.91914,44582,44363,4.81985
